elapsed_time;id;time;alt;lat;lng;pressure;ohm;hum;co2;temp;rssi;seconds
00:33:44;1804;14:37:34;8834.10;69.470955;15.997476;30060.87;235705.48;39569,00;133.63;-2.5879;-112,00;2026,34
00:33:46;1805;14:37:36;8842.80;69.471123;15.997268;30021.31;224257.33;28246,00;132.79;-2.6309;-120,00;2028,34
00:33:51;1807;14:37:40;8860.60;69.471558;15.996887;29920.52;224257.33;34820,00;130.23;-2.6719;-115,00;2033,35
00:33:53;1808;14:37:43;8869.50;69.471848;15.996564;29876.93;213850.02;21306,00;131.60;-2.6855;-120,00;2035,35
00:33:59;1811;14:37:49;8901.50;69.472466;15.995959;29734.89;204347.81;14366,00;131.67;-2.7578;-127,00;2041,36
00:34:02;1812;14:37:51;8911.70;69.472656;15.995842;29692.23;195637.61;5.1289;130.61;-2.7578;-127,00;2044,36
00:34:04;1813;14:37:53;8920.70;69.472839;15.995522;29647.99;195637.61;5.0625;127.92;-2.7852;-111,00;2046,37
00:34:06;1814;14:37:56;8933.70;69.473137;15.995224;29593.07;195637.61;46478,00;126.45;-2.8008;-114,00;2048,37
00:34:10;1816;14:38:00;8954.70;69.473480;15.994741;29495.82;213850.02;45748,00;127.40;-2.9395;-128,00;2052,37
00:34:12;1817;14:38:02;8963.90;69.473640;15.994544;29446.60;213850.02;45748,00;127.40;-2.9395;-113,00;2054,38
00:34:15;1818;14:38:04;8972.80;69.473869;15.994226;29396.95;224257.33;39539,00;127.65;-2.9980;-112,00;2057,38
00:34:17;1819;14:38:07;8983.00;69.474144;15.993839;29348.19;213850.02;31868,00;126.17;-3.0117;-112,00;2059,38
00:34:19;1820;14:38:09;8998.10;69.474297;15.993575;29302.21;224257.33;17624,00;125.94;-3.0937;-114,00;2061,38
00:34:21;1821;14:38:11;9006.40;69.474518;15.993208;29261.11;224257.33;26755,00;124.93;-3.1367;-112,00;2063,39
00:34:23;1822;14:38:13;9014.20;69.474678;15.992908;29217.80;224257.33;42826,00;123.93;-3.1934;-113,00;2065,39
00:34:28;1824;14:38:17;9034.00;69.475090;15.992167;29128.20;235705.48;11049,00;122.38;-3.2363;-123,00;2070,39
00:34:30;1825;14:38:20;9046.90;69.475365;15.991661;29084.48;235705.48;20180,00;121.34;-3.2812;-120,00;2072,40
00:34:34;1827;14:38:24;9066.70;69.475815;15.991006;28992.56;235705.48;29312,00;119.57;-3.3945;-114,00;2076,40
00:34:39;1829;14:38:28;9088.50;69.476219;15.990376;28909.77;224257.33;37712,00;117.00;-3.4531;-112,00;2081,41
00:34:41;1830;14:38:31;9095.50;69.476517;15.989883;28868.11;224257.33;33329,00;115.22;-3.5215;-120,00;2083,41
00:34:45;1832;14:38:35;9119.50;69.476898;15.989300;28766.21;213850.02;19450,00;114.64;-3.5508;-120,00;2087,41
00:34:47;1833;14:38:37;9127.00;69.477058;15.988937;28730.11;204347.81;35521,00;114.19;-3.6074;-112,00;2089,42
00:34:49;1834;14:38:39;9135.70;69.477264;15.988771;28690.66;204347.81;39904,00;113.81;-3.6348;-121,00;2091,42
00:34:54;1836;14:38:44;9154.30;69.477745;15.987996;28598.44;195637.61;44652,00;113.31;-3.6895;-113,00;2096,42
00:34:56;1837;14:38:46;9169.90;69.477966;15.987759;28554.42;187624.42;25659,00;112.47;-3.7051;-111,00;2098,43
00:34:58;1838;14:38:48;9179.20;69.478142;15.987360;28512.55;187624.42;25659,00;112.47;-3.7051;-119,00;2100,43
00:35:00;1839;14:38:50;9189.40;69.478355;15.987037;28461.70;180227.00;25659,00;112.35;-3.7324;-119,00;2102,43
00:35:02;1840;14:38:52;9201.00;69.478561;15.986727;28421.24;180227.00;19450,00;111.34;-3.7754;-114,00;2104,43
00:35:05;1841;14:38:54;9212.10;69.478737;15.986320;28379.57;180227.00;32599,00;110.97;-3.8047;-122,00;2107,44
00:35:07;1842;14:38:57;9225.30;69.479042;15.985844;28336.46;180227.00;28216,00;110.36;-3.8184;-113,00;2109,44
00:35:13;1845;14:39:03;9257.10;69.479645;15.984877;28207.14;180227.00;41730,00;110.13;-3.9297;-119,00;2115,45
00:35:16;1846;14:39:05;9266.30;69.479843;15.984455;28162.16;180227.00;18354,00;109.79;-3.9727;-115,00;2118,45
00:35:22;1849;14:39:12;9302.80;69.480553;15.983222;28018.51;187624.42;43556,00;109.81;-4.0430;-113,00;2124,46
00:35:24;1850;14:39:14;9311.10;69.480743;15.982953;27973.24;195637.61;38808,00;109.01;-4.0859;-111,00;2126,46
00:35:26;1851;14:39:16;9321.80;69.480965;15.982579;27924.17;195637.61;33695,00;108.54;-4.1289;-115,00;2128,46
00:35:31;1853;14:39:21;9343.10;69.481506;15.981838;27843.07;204347.81;41000,00;108.14;-4.1562;-113,00;2133,47
00:35:35;1855;14:39:25;9368.60;69.481956;15.981134;27747.94;213850.02;15432,00;108.49;-4.2578;-119,00;2137,47
00:35:42;1858;14:39:32;9400.50;69.482697;15.980209;27604.47;204347.81;46844,00;106.59;-4.3125;-121,00;2144,48
00:35:46;1860;14:39:36;9425.30;69.483078;15.979711;27511.19;213850.02;20180,00;106.44;-4.3672;-114,00;2148,48
00:35:48;1861;14:39:38;9435.70;69.483238;15.979487;27460.63;213850.02;21641,00;106.69;-4.4141;-114,00;2150,49
00:35:50;1862;14:39:40;9445.90;69.483437;15.979161;27420.46;213850.02;17258,00;106.68;-4.4961;-111,00;2152,49
00:35:53;1863;14:39:42;9455.30;69.483604;15.979013;27378.52;213850.02;26390,00;105.63;-4.5273;-114,00;2155,49
00:35:57;1865;14:39:47;9482.10;69.484100;15.978336;27289.53;224257.33;15067,00;105.14;-4.5547;-111,00;2159,50
00:35:59;1866;14:39:49;9491.50;69.484238;15.978163;27246.91;224257.33;39904,00;105.29;-4.5547;-112,00;2161,50
00:36:01;1867;14:39:51;9503.10;69.484444;15.977881;27204.31;224257.33;17258,00;105.14;-4.6094;-119,00;2163,50
00:36:03;1868;14:39:53;9514.30;69.484627;15.977608;27151.62;213850.02;42461,00;104.33;-4.6094;-111,00;2165,50
00:36:06;1869;14:39:55;9525.00;69.484795;15.977347;27105.63;213850.02;17258,00;103.58;-4.6367;-113,00;2168,51
00:36:10;1871;14:40:00;9551.20;69.485291;15.976598;27016.80;213850.02;32599,00;103.20;-4.6953;-112,00;2172,51
00:36:12;1872;14:40:02;9562.70;69.485474;15.976316;26972.75;213850.02;39539,00;102.91;-4.7500;-123,00;2174,51
00:36:17;1874;14:40:06;9584.80;69.485832;15.975732;26888.29;213850.02;43922,00;102.58;-4.7812;-114,00;2179,52
00:36:21;1876;14:40:11;9609.80;69.486244;15.974866;26785.58;213850.02;46478,00;102.10;-4.8477;-111,00;2183,52
00:36:23;1877;14:40:13;9620.50;69.486382;15.974571;26746.32;213850.02;46478,00;101.92;-4.8633;-112,00;2185,53
00:36:27;1879;14:40:17;9641.50;69.486725;15.973873;26664.25;213850.02;30407,00;101.33;-4.8906;-112,00;2189,53
00:36:30;1880;14:40:19;9650.00;69.486938;15.973490;26614.23;213850.02;39539,00;101.74;-4.9219;-119,00;2192,53
00:36:32;1881;14:40:22;9660.80;69.487190;15.973001;26570.95;213850.02;16163,00;101.71;-4.9492;-111,00;2194,54
00:36:36;1883;14:40:26;9687.30;69.487541;15.972293;26492.76;204347.81;36617,00;101.77;-4.9766;-123,00;2198,54
00:36:38;1884;14:40:28;9696.30;69.487679;15.971970;26430.42;204347.81;36617,00;102.09;-5.0469;-114,00;2200,54
00:36:41;1885;14:40:30;9707.10;69.487862;15.971661;26388.46;204347.81;36617,00;101.58;-5.0312;-119,00;2203,55
00:36:45;1887;14:40:35;9732.00;69.488251;15.970864;26297.20;195637.61;41000,00;102.15;-5.1055;-114,00;2207,55
00:36:49;1889;14:40:39;9751.30;69.488564;15.970181;26212.75;187624.42;20546,00;100.53;-5.1445;-112,00;2211,56
00:36:51;1890;14:40:41;9759.70;69.488701;15.969791;26164.71;187624.42;11049,00;99.81;-5.1602;-123,00;2213,56
00:37:00;1894;14:40:50;9805.70;69.489227;15.968234;25994.90;195637.61;38443,00;99.72;-5.2461;-123,00;2222,57
00:37:02;1895;14:40:52;9815.30;69.489334;15.968016;25954.61;195637.61;11049,00;99.56;-5.2617;-119,00;2224,57
00:37:04;1896;14:40:54;9825.70;69.489464;15.967644;25914.18;195637.61;20180,00;99.56;-5.2734;-112,00;2226,57
00:37:07;1897;14:40:56;9836.40;69.489609;15.967455;25867.57;195637.61;29312,00;99.36;-5.3008;-112,00;2229,58
00:37:13;1900;14:41:03;9873.40;69.490181;15.966381;25743.32;204347.81;22372,00;98.35;-5.3711;-112,00;2235,58
00:37:20;1903;14:41:10;9901.90;69.490807;15.965364;25616.79;204347.81;5.1641;98.31;-5.4727;-112,00;2242,59
00:37:24;1905;14:41:14;9924.00;69.491142;15.964728;25549.97;213850.02;19480,00;97.54;-5.4453;-112,00;2246,60
00:37:26;1906;14:41:16;9933.60;69.491364;15.964351;25507.10;213850.02;19480,00;97.54;-5.4453;-121,00;2248,60
00:37:28;1907;14:41:18;9940.80;69.491516;15.964127;25463.52;213850.02;22402,00;97.32;-5.5000;-114,00;2250,60
00:37:33;1909;14:41:23;9962.20;69.492020;15.963242;25390.95;213850.02;19480,00;96.73;-5.5430;-112,00;2255,61
00:37:35;1910;14:41:25;9976.90;69.492172;15.962993;25345.57;213850.02;5.1836;96.88;-5.5586;-113,00;2257,61
00:37:37;1911;14:41:27;9986.50;69.492386;15.962568;25313.64;213850.02;5.1641;96.97;-5.5586;-125,00;2259,61
00:37:39;1912;14:41:29;9996.70;69.492584;15.962232;25268.37;224257.33;5.1797;97.01;-5.5977;-114,00;2261,61
00:37:41;1913;14:41:31;10006.70;69.492783;15.961916;25230.43;213850.02;5.1797;97.01;-5.5977;-115,00;2263,62
00:37:44;1914;14:41:33;10016.70;69.492981;15.961432;25196.19;213850.02;41760,00;96.83;-5.5977;-113,00;2266,62
00:37:46;1915;14:41:36;10029.30;69.493210;15.960834;25160.13;224257.33;5.1641;96.73;-5.5977;-114,00;2268,62
00:37:50;1917;14:41:40;10047.30;69.493553;15.959883;25078.20;224257.33;24228,00;97.22;-5.6562;-119,00;2272,63
00:37:55;1919;14:41:44;10066.30;69.493904;15.958993;25003.14;213850.02;12540,00;97.32;-5.6719;-113,00;2277,63
00:37:57;1920;14:41:47;10075.40;69.494156;15.958272;24966.82;213850.02;12540,00;97.32;-5.6719;-111,00;2279,64
00:37:59;1921;14:41:49;10088.30;69.494316;15.957782;24921.50;213850.02;39569,00;97.48;-5.7148;-113,00;2281,64
00:38:01;1922;14:41:51;10097.30;69.494530;15.957305;24894.53;213850.02;33359,00;97.25;-5.7422;-115,00;2283,64
00:38:03;1923;14:41:53;10107.50;69.494690;15.956725;24858.30;204347.81;34820,00;97.60;-5.7539;-112,00;2285,64
00:38:05;1924;14:41:55;10114.70;69.494911;15.956229;24821.61;204347.81;33359,00;97.99;-5.7539;-112,00;2287,64
00:38:08;1925;14:41:57;10124.30;69.495056;15.955638;24778.79;195637.61;44682,00;97.77;-5.7695;-115,00;2290,65
00:38:12;1927;14:42:02;10149.90;69.495476;15.954441;24703.29;187624.42;44682,00;97.64;-5.7969;-123,00;2294,65
00:38:14;1928;14:42:04;10158.90;69.495644;15.953833;24669.71;187624.42;30437,00;96.88;-5.8398;-121,00;2296,66
00:38:19;1930;14:42:08;10177.20;69.495979;15.952874;24585.96;187624.42;14366,00;96.72;-5.8945;-112,00;2301,66
00:38:21;1931;14:42:10;10186.90;69.496147;15.952360;24553.18;195637.61;28246,00;96.74;-5.8945;-112,00;2303,66
00:38:23;1932;14:42:13;10200.00;69.496376;15.951674;24520.50;195637.61;39569,00;96.52;-5.8828;-113,00;2305,67
00:38:27;1934;14:42:17;10216.50;69.496689;15.950520;24439.80;195637.61;23498,00;96.33;-5.9102;-114,00;2309,67
00:38:29;1935;14:42:19;10226.60;69.496834;15.949979;24396.37;195637.61;34820,00;95.50;-5.9102;-112,00;2311,67
00:38:32;1936;14:42:21;10235.90;69.497025;15.949393;24360.40;195637.61;23498,00;95.12;-5.9375;-111,00;2314,68
00:38:34;1937;14:42:24;10249.90;69.497253;15.948696;24321.79;204347.81;5.1875;95.05;-5.9531;-113,00;2316,68
00:38:36;1938;14:42:26;10261.00;69.497421;15.948238;24291.43;195637.61;5.1758;94.56;-5.9805;-122,00;2318,68
00:38:40;1940;14:42:30;10282.00;69.497704;15.947388;24208.29;204347.81;5.1602;94.38;-5.9961;-121,00;2322,69
00:38:42;1941;14:42:32;10292.90;69.497887;15.946975;24166.08;195637.61;5.0820;93.60;-6.0234;-113,00;2324,69
00:38:45;1942;14:42:34;10303.40;69.498009;15.946512;24133.23;195637.61;5.0937;93.66;-6.0664;-113,00;2327,69
00:38:47;1943;14:42:37;10311.20;69.498238;15.945869;24102.01;195637.61;5.0625;93.37;-6.0781;-121,00;2329,69
00:38:53;1946;14:42:43;10345.30;69.498711;15.944749;23974.36;187624.42;5.1289;93.10;-6.1211;-121,00;2335,70
00:39:13;1955;14:43:03;10450.20;69.500183;15.941699;23617.89;173377.80;5.0117;90.93;-6.2656;-116,00;2355,72
00:39:24;1960;14:43:14;10507.80;69.500954;15.940040;23405.54;173377.80;33695,00;90.59;-6.3906;-112,00;2366,74
00:39:26;1961;14:43:16;10518.10;69.501137;15.939748;23373.13;173377.80;45017,00;90.36;-6.3906;-116,00;2368,74
00:39:28;1962;14:43:18;10528.70;69.501297;15.939470;23332.88;173377.80;13241,00;90.27;-6.4023;-112,00;2370,74
00:39:33;1964;14:43:22;10550.90;69.501602;15.938835;23259.46;180227.00;38443,00;90.07;-6.4609;-114,00;2375,75
00:39:35;1965;14:43:25;10560.90;69.501823;15.938334;23228.03;187624.42;38443,00;90.03;-6.4766;-112,00;2377,75
00:39:37;1966;14:43:27;10574.00;69.501945;15.938002;23184.38;180227.00;5.0078;90.28;-6.4883;-114,00;2379,75
00:39:39;1967;14:43:29;10585.30;69.502121;15.937560;23150.32;187624.42;5.0078;90.28;-6.4883;-115,00;2381,75
00:39:41;1968;14:43:31;10595.40;69.502251;15.937265;23115.05;187624.42;5.0391;90.13;-6.5000;-113,00;2383,76
00:39:46;1970;14:43:35;10613.90;69.502594;15.936565;23038.43;187624.42;5.0703;90.02;-6.5312;-115,00;2388,76
00:39:48;1971;14:43:38;10622.50;69.502853;15.936039;23003.05;187624.42;5.0703;89.56;-6.5430;-115,00;2390,76
00:39:50;1972;14:43:40;10643.60;69.503036;15.935649;22971.62;187624.42;5.0703;89.02;-6.6211;-114,00;2392,77
00:39:59;1976;14:43:49;10683.60;69.503830;15.934307;22821.61;187624.42;39904,00;88.13;-6.6602;-116,00;2401,78
00:40:01;1977;14:43:51;10700.20;69.504021;15.933878;22790.33;195637.61;30773,00;87.81;-6.6445;-110,00;2403,78
00:40:03;1978;14:43:53;10709.10;69.504158;15.933626;22754.86;195637.61;35521,00;87.46;-6.6875;-110,00;2405,78
00:40:05;1979;14:43:55;10717.80;69.504364;15.933177;22720.39;195637.61;16528,00;87.10;-6.7031;-113,00;2407,78
00:40:07;1980;14:43:57;10725.20;69.504517;15.932869;22675.50;204347.81;16528,00;87.10;-6.7031;-113,00;2409,79
00:40:10;1981;14:43:59;10734.60;69.504684;15.932450;22648.15;195637.61;35521,00;86.80;-6.7187;-113,00;2412,79
00:40:20;1986;14:44:10;10785.40;69.505569;15.930420;22472.22;187624.42;28216,00;85.29;-6.7891;-113,00;2422,80
00:40:27;1989;14:44:17;10822.60;69.506027;15.929271;22360.68;195637.61;23468,00;84.47;-6.8320;-112,00;2429,81
00:40:31;1991;14:44:21;10841.20;69.506226;15.928619;22285.04;187624.42;21641,00;84.13;-6.8555;-114,00;2433,81
00:40:34;1992;14:44:23;10849.00;69.506348;15.928357;22249.54;187624.42;23468,00;83.56;-6.8867;-111,00;2436,82
00:40:36;1993;14:44:26;10858.80;69.506454;15.927974;22210.60;187624.42;23468,00;83.56;-6.8867;-111,00;2438,82
00:40:38;1994;14:44:28;10872.10;69.506584;15.927625;22184.57;187624.42;12145,00;83.24;-6.9141;-112,00;2440,82
00:40:47;1998;14:44:36;10915.30;69.506882;15.926430;22029.71;180227.00;5.0312;82.01;-7.0000;-111,00;2449,83
00:40:49;1999;14:44:39;10926.50;69.507042;15.925976;21997.38;180227.00;5.0312;81.95;-7.0000;-110,00;2451,83
00:40:53;2001;14:44:43;10951.30;69.507217;15.925362;21931.11;180227.00;5.0508;81.67;-7.0273;-122,00;2455,84
00:40:55;2002;14:44:45;10961.30;69.507309;15.925003;21896.49;173377.80;5.0977;81.34;-7.0273;-113,00;2457,84
00:40:58;2003;14:44:47;10969.50;69.507339;15.924630;21858.61;167018.09;5.1719;81.50;-7.0430;-122,00;2460,84
00:41:00;2004;14:44:49;10977.30;69.507454;15.924311;21820.23;167018.09;5.1875;80.95;-7.0547;-121,00;2462,85
00:41:02;2005;14:44:52;10993.70;69.507553;15.923804;21783.52;155570.16;5.1406;80.68;-7.0703;-114,00;2464,85
00:41:08;2008;14:44:58;11022.50;69.507759;15.922613;21690.13;155570.16;5.1406;80.09;-7.0977;-111,00;2470,86
00:41:11;2009;14:45:00;11033.20;69.507843;15.922384;21656.88;155570.16;5.1250;80.26;-7.0859;-114,00;2473,86
00:41:15;2011;14:45:05;11056.40;69.508011;15.921376;21583.97;161096.59;23498,00;80.29;-7.1133;-113,00;2477,86
00:41:17;2012;14:45:07;11065.80;69.508064;15.921138;21547.82;161096.59;38838,00;80.02;-7.1680;-112,00;2479,87
00:41:19;2013;14:45:09;11074.10;69.508171;15.920732;21511.61;161096.59;38838,00;80.02;-7.1680;-115,00;2481,87
00:41:24;2015;14:45:13;11093.30;69.508331;15.920098;21437.28;167018.09;16193,00;79.39;-7.1836;-115,00;2486,88
00:41:28;2017;14:45:18;11121.20;69.508484;15.919371;21371.68;167018.09;14366,00;79.37;-7.1953;-114,00;2490,88
00:41:30;2018;14:45:20;11129.90;69.508591;15.918947;21341.50;173377.80;38838,00;79.41;-7.2109;-110,00;2492,88
00:41:32;2019;14:45:22;11138.10;69.508591;15.918631;21309.34;180227.00;38838,00;79.27;-7.1953;-114,00;2494,88
00:41:37;2021;14:45:27;11156.80;69.508766;15.917627;21235.82;173377.80;41030,00;79.27;-7.2266;-113,00;2499,89
00:41:39;2022;14:45:29;11172.50;69.508781;15.917361;21198.82;173377.80;5.1875;78.84;-7.2266;-121,00;2501,89
00:41:41;2023;14:45:31;11182.00;69.508873;15.916901;21166.35;173377.80;5.1680;78.43;-7.2539;-119,00;2503,89
00:41:45;2025;14:45:35;11204.60;69.508957;15.916137;21085.64;173377.80;38443,00;78.04;-7.3086;-111,00;2507,90
00:41:48;2026;14:45:37;11215.10;69.508987;15.915783;21054.16;180227.00;38443,00;78.04;-7.3086;-115,00;2510,90
00:41:50;2027;14:45:40;11224.90;69.509033;15.915224;21020.58;180227.00;38443,00;78.20;-7.3242;-121,00;2512,91
00:41:52;2028;14:45:42;11239.80;69.509094;15.914704;20989.01;187624.42;33695,00;77.59;-7.3672;-111,00;2514,91
00:41:56;2030;14:45:46;11263.70;69.509171;15.913899;20917.43;187624.42;24563,00;77.05;-7.3516;-111,00;2518,91
00:41:58;2031;14:45:48;11271.70;69.509178;15.913511;20876.50;187624.42;20180,00;77.62;-7.3789;-113,00;2520,91
00:42:01;2032;14:45:50;11281.70;69.509216;15.913097;20843.66;195637.61;15432,00;77.67;-7.3945;-112,00;2523,92
00:42:03;2033;14:45:53;11296.20;69.509293;15.912382;20810.72;195637.61;15432,00;77.67;-7.3945;-113,00;2525,92
00:42:05;2034;14:45:55;11306.30;69.509315;15.912185;20773.54;195637.61;20180,00;77.13;-7.4062;-112,00;2527,92
00:42:09;2036;14:45:59;11324.60;69.509422;15.911361;20703.74;204347.81;35886,00;76.66;-7.4492;-111,00;2531,93
00:42:12;2037;14:46:01;11335.40;69.509483;15.911004;20664.05;195637.61;20180,00;76.60;-7.4648;-113,00;2534,93
00:42:14;2038;14:46:04;11347.00;69.509605;15.910372;20638.37;195637.61;17624,00;76.20;-7.4492;-111,00;2536,93
00:42:16;2039;14:46:06;11364.00;69.509621;15.910021;20606.75;195637.61;24198,00;75.96;-7.4805;-112,00;2538,94
00:42:20;2041;14:46:10;11384.20;69.509781;15.909232;20528.58;195637.61;5.0273;75.65;-7.5078;-114,00;2542,94
00:42:25;2043;14:46:14;11404.00;69.509903;15.908374;20459.36;195637.61;5.1055;75.48;-7.5078;-113,00;2547,95
00:42:27;2044;14:46:17;11414.70;69.509949;15.907670;20429.89;187624.42;5.1055;75.33;-7.5352;-110,00;2549,95
00:42:29;2045;14:46:19;11428.70;69.510010;15.907226;20396.29;187624.42;5.1055;75.42;-7.5664;-109,00;2551,95
00:42:31;2046;14:46:21;11439.30;69.510078;15.906748;20359.86;180227.00;5.1523;75.46;-7.5664;-119,00;2553,95
00:42:38;2049;14:46:28;11471.70;69.510292;15.905117;20257.62;167018.09;5.0234;75.16;-7.5781;-112,00;2560,96
00:42:40;2050;14:46:30;11486.90;69.510368;15.904734;20218.36;161096.59;5.0547;75.07;-7.6055;-114,00;2562,96
00:42:42;2051;14:46:32;11497.00;69.510445;15.904323;20184.69;161096.59;5.0859;75.05;-7.6055;-125,00;2564,97
00:42:51;2055;14:46:41;11549.60;69.510841;15.902343;20052.50;155570.16;5.0547;73.70;-7.6797;-115,00;2573,98
00:42:55;2057;14:46:45;11575.40;69.510986;15.901403;19982.21;155570.16;44652,00;73.18;-7.6914;-111,00;2577,98
00:42:59;2059;14:46:49;11598.30;69.511200;15.900471;19920.04;161096.59;5.0078;73.33;-7.7500;-110,00;2581,98
00:43:02;2060;14:46:51;11610.90;69.511345;15.900047;19885.01;161096.59;5.0078;73.33;-7.7500;-112,00;2584,99
00:43:04;2061;14:46:54;11627.20;69.511482;15.899322;19859.45;161096.59;19450,00;73.07;-7.7500;-110,00;2586,99
00:43:06;2062;14:46:56;11635.10;69.511566;15.898827;19823.68;161096.59;44652,00;72.88;-7.7773;-113,00;2588,99
00:43:08;2063;14:46:58;11645.50;69.511688;15.898308;19789.39;155570.16;5.0234;72.61;-7.7930;-115,00;2591,00
00:43:15;2066;14:47:05;11676.70;69.512024;15.896538;19698.70;155570.16;5.0977;72.18;-7.8477;-114,00;2598,00
00:43:17;2067;14:47:07;11690.70;69.512085;15.895921;19666.73;155570.16;5.1484;72.17;-7.8203;-114,00;2600,01
00:43:19;2068;14:47:09;11701.40;69.512177;15.895493;19633.23;155570.16;39934,00;72.28;-7.8789;-114,00;2602,01
00:43:23;2070;14:47:13;11721.00;69.512337;15.894498;19569.41;155570.16;30803,00;71.93;-7.8906;-112,00;2606,01
00:43:26;2071;14:47:15;11729.60;69.512428;15.893903;19541.23;155570.16;34820,00;71.61;-7.9180;-112,00;2609,02
00:43:28;2072;14:47:18;11739.10;69.512550;15.893165;19507.08;161096.59;21671,00;71.46;-7.9336;-115,00;2611,02
00:43:30;2073;14:47:20;11755.90;69.512627;15.892784;19471.11;155570.16;21671,00;71.46;-7.9336;-126,00;2613,02
00:43:32;2074;14:47:22;11766.50;69.512711;15.892224;19443.54;155570.16;46508,00;71.39;-7.9336;-124,00;2615,02
00:43:34;2075;14:47:24;11777.20;69.512779;15.891896;19415.68;155570.16;12540,00;70.90;-7.9336;-119,00;2617,03
00:43:37;2076;14:47:26;11786.90;69.512863;15.891357;19384.64;161096.59;12540,00;70.88;-7.9336;-113,00;2620,03
00:43:39;2077;14:47:28;11797.00;69.512932;15.891028;19360.53;161096.59;12540,00;70.81;-7.9609;-124,00;2622,03
00:43:41;2078;14:47:31;11812.10;69.513077;15.890349;19326.06;161096.59;14366,00;70.30;-7.9609;-114,00;2624,03
00:43:45;2080;14:47:35;11834.10;69.513298;15.889538;19267.41;161096.59;19115,00;69.56;-7.9883;-115,00;2628,04
00:43:47;2081;14:47:37;11842.00;69.513405;15.889004;19233.49;161096.59;30437,00;68.93;-7.9883;-113,00;2630,04
00:43:50;2082;14:47:39;11849.20;69.513519;15.888752;19208.32;167018.09;25689,00;68.46;-8.0156;-111,00;2633,04
00:43:54;2084;14:47:44;11877.60;69.513840;15.887601;19136.15;173377.80;25689,00;67.57;-8.0469;-121,00;2637,05
00:43:58;2086;14:47:48;11897.40;69.514084;15.886846;19082.50;173377.80;12175,00;66.98;-8.0469;-112,00;2641,05
00:44:09;2091;14:47:59;11947.80;69.514816;15.884805;18947.84;180227.00;23498,00;65.94;-8.1172;-114,00;2652,07
00:44:11;2092;14:48:01;11958.40;69.514984;15.884542;18913.20;180227.00;14366,00;66.00;-8.1016;-113,00;2654,07
00:44:14;2093;14:48:03;11967.20;69.515099;15.884099;18884.13;180227.00;11444,00;65.38;-8.1172;-112,00;2657,07
00:44:22;2097;14:48:12;12013.50;69.515617;15.882683;18765.17;173377.80;11444,00;64.56;-8.1719;-119,00;2665,08
00:44:24;2098;14:48:14;12023.80;69.515717;15.882329;18733.57;167018.09;11444,00;64.07;-8.1719;-113,00;2667,08
00:44:31;2101;14:48:21;12059.80;69.516037;15.881404;18648.92;167018.09;11444,00;64.17;-8.2187;-120,00;2674,09
00:44:33;2102;14:48:23;12068.90;69.516113;15.881226;18624.82;167018.09;22767,00;63.78;-8.2187;-122,00;2676,09
00:44:35;2103;14:48:25;12077.90;69.516197;15.880889;18599.79;167018.09;45778,00;63.42;-8.2422;-113,00;2678,10
00:44:40;2105;14:48:30;12095.30;69.516365;15.880238;18538.44;167018.09;25324,00;62.69;-8.2422;-124,00;2683,10
00:44:44;2107;14:48:34;12095.30;69.516365;15.880238;18475.07;173377.80;5.1719;62.61;-8.2422;-113,00;2687,11
00:44:46;2108;14:48:36;12095.30;69.516365;15.880238;18450.68;173377.80;5.1562;62.64;-8.2734;-111,00;2689,11
00:44:48;2109;14:48:38;12095.30;69.516365;15.880238;18417.45;180227.00;5.0469;62.41;-8.2969;-112,00;2691,11
00:44:53;2111;14:48:43;12095.30;69.516365;15.880238;18356.79;180227.00;5.0117;61.74;-8.3281;-112,00;2696,12
00:44:59;2114;14:48:49;12095.30;69.516365;15.880238;18276.54;180227.00;5.0273;61.53;-8.3750;-115,00;2702,12
00:45:04;2116;14:48:53;12095.30;69.516365;15.880238;18216.43;180227.00;5.1211;62.06;-8.3828;-113,00;2707,13
00:45:06;2117;14:48:56;12095.30;69.516365;15.880238;18182.90;180227.00;11444,00;62.16;-8.3984;-117,00;2709,13
00:45:10;2119;14:49:00;12095.30;69.516365;15.880238;18128.38;180227.00;25324,00;61.91;-8.4297;-113,00;2713,14
00:45:12;2120;14:49:02;12095.50;69.517181;15.877084;18108.03;187624.42;25324,00;61.91;-8.4297;-114,00;2715,14
00:45:15;2121;14:49:04;12095.50;69.517181;15.877084;18072.06;180227.00;38838,00;61.69;-8.4531;-118,00;2718,14
00:45:19;2123;14:49:09;12095.50;69.517181;15.877084;18016.36;173377.80;41030,00;61.74;-8.4687;-114,00;2722,15
00:45:21;2124;14:49:11;12095.50;69.517181;15.877084;17989.31;173377.80;11079,00;61.41;-8.4687;-114,00;2724,15
00:45:25;2126;14:49:15;12095.50;69.517181;15.877084;17932.10;167018.09;41030,00;61.38;-8.4844;-123,00;2728,15
00:45:28;2127;14:49:17;12095.50;69.517181;15.877084;17907.18;167018.09;41030,00;60.72;-8.5234;-120,00;2731,16
00:45:34;2130;14:49:24;12095.50;69.517181;15.877084;17811.73;161096.59;22402,00;59.71;-8.5703;-116,00;2737,16
00:45:36;2131;14:49:26;12095.50;69.517181;15.877084;17789.99;161096.59;35916,00;59.32;-8.5703;-114,00;2739,17
00:45:41;2133;14:49:30;12095.50;69.517181;15.877084;17732.27;155570.16;20210,00;58.86;-8.5703;-116,00;2744,17
